Categoria,Nombre_Imagen,Picos_Horizontal_Original,Picos_Vertical_Original,Picos_Horizontal_Rotado,Prediccion
sub,-_79891.jpg,1,0,0,sub
sub,-_79893.jpg,2,0,0,equals
sub,-_79895.jpg,1,0,0,sub
sub,-_79899.jpg,1,0,0,sub
sub,-_79929.jpg,1,0,0,sub
sub,-_79937.jpg,1,0,0,sub
sub,-_79946.jpg,1,0,0,sub
sub,-_79956.jpg,0,0,0,div
sub,-_7996.jpg,1,0,0,sub
sub,-_79981.jpg,1,0,0,sub
sub,-_79983.jpg,1,0,0,sub
sub,-_79990.jpg,1,0,0,sub
sub,-_80015.jpg,0,0,0,div
sub,-_80023.jpg,1,0,0,sub
sub,-_80032.jpg,0,0,0,div
sub,-_8005.jpg,2,0,0,equals
sub,-_80066.jpg,1,0,0,sub
sub,-_80068.jpg,1,0,0,sub
sub,-_8010.jpg,1,0,0,sub
sub,-_80100.jpg,1,0,0,sub
sub,-_80121.jpg,1,0,0,sub
sub,-_80131.jpg,0,0,0,div
sub,-_80135.jpg,0,0,0,div
sub,-_8014.jpg,1,0,0,sub
sub,-_80140.jpg,1,0,0,sub
sub,-_80141.jpg,1,0,0,sub
sub,-_80148.jpg,1,0,0,sub
sub,-_8015.jpg,1,0,0,sub
sub,-_80159.jpg,1,0,0,sub
sub,-_80164.jpg,2,0,3,equals
sub,-_80166.jpg,0,0,0,div
sub,-_80176.jpg,0,0,0,div
sub,-_802.jpg,1,0,0,sub
sub,-_8021.jpg,2,0,0,equals
sub,-_80226.jpg,1,0,0,sub
sub,-_80232.jpg,0,0,0,div
sub,-_80238.jpg,1,0,0,sub
sub,-_80265.jpg,1,0,0,sub
sub,-_80267.jpg,0,0,0,div
sub,-_80274.jpg,1,0,0,sub
sub,-_80277.jpg,1,0,0,sub
sub,-_80279.jpg,1,0,0,sub
sub,-_80291.jpg,0,0,0,div
sub,-_80316.jpg,2,0,0,equals
sub,-_8032.jpg,1,0,0,sub
sub,-_80326.jpg,1,0,0,sub
sub,-_80346.jpg,2,0,0,equals
sub,-_80348.jpg,1,0,0,sub
sub,-_80362.jpg,2,0,0,equals
sub,-_80369.jpg,1,0,0,sub
sub,-_8037.jpg,1,0,0,sub
sub,-_80374.jpg,1,0,0,sub
sub,-_80376.jpg,1,0,0,sub
sub,-_80384.jpg,0,0,0,div
sub,-_80386.jpg,2,0,0,equals
sub,-_80390.jpg,1,0,0,sub
sub,-_80397.jpg,0,0,0,div
sub,-_804.jpg,1,0,0,sub
sub,-_80401.jpg,1,0,0,sub
sub,-_80405.jpg,1,0,0,sub
sub,-_80409.jpg,2,0,0,equals
sub,-_80427.jpg,1,0,0,sub
sub,-_80438.jpg,0,0,0,div
sub,-_80445.jpg,1,0,0,sub
sub,-_80448.jpg,1,0,0,sub
sub,-_80458.jpg,0,0,0,div
sub,-_80461.jpg,1,0,0,sub
sub,-_80467.jpg,1,0,0,sub
sub,-_80473.jpg,0,0,0,div
sub,-_80478.jpg,1,0,0,sub
sub,-_80508.jpg,2,0,0,equals
sub,-_80536.jpg,0,0,0,div
sub,-_80540.jpg,2,0,0,equals
sub,-_80545.jpg,1,0,0,sub
sub,-_8055.jpg,1,0,0,sub
sub,-_80578.jpg,1,0,0,sub
sub,-_8059.jpg,1,0,0,sub
sub,-_80598.jpg,1,0,0,sub
sub,-_80606.jpg,2,0,0,equals
sub,-_80641.jpg,1,0,0,sub
sub,-_80645.jpg,2,0,0,equals
sub,-_80649.jpg,1,0,0,sub
sub,-_8065.jpg,1,0,0,sub
sub,-_80652.jpg,1,0,0,sub
sub,-_80655.jpg,2,0,0,equals
sub,-_80658.jpg,1,0,0,sub
sub,-_80662.jpg,1,0,0,sub
sub,-_80668.jpg,1,0,0,sub
sub,-_8070.jpg,1,0,0,sub
sub,-_80701.jpg,1,0,0,sub
sub,-_80703.jpg,2,0,0,equals
sub,-_80705.jpg,1,0,0,sub
sub,-_80709.jpg,1,0,0,sub
sub,-_80717.jpg,0,0,0,div
sub,-_80722.jpg,0,0,0,div
sub,-_80732.jpg,0,0,0,div
sub,-_80739.jpg,1,0,0,sub
sub,-_80756.jpg,1,0,0,sub
sub,-_8076.jpg,1,0,0,sub
sub,-_80760.jpg,1,0,0,sub
sub,-_80763.jpg,1,0,0,sub
sub,-_80767.jpg,1,0,0,sub
sub,-_80771.jpg,1,0,0,sub
sub,-_80774.jpg,1,0,0,sub
sub,-_80775.jpg,1,0,0,sub
sub,-_80779.jpg,1,0,0,sub
sub,-_80788.jpg,1,0,0,sub
sub,-_8079.jpg,1,0,0,sub
sub,-_80790.jpg,2,0,0,equals
sub,-_80796.jpg,1,0,0,sub
sub,-_808.jpg,1,0,0,sub
sub,-_80804.jpg,1,0,0,sub
sub,-_8081.jpg,1,0,0,sub
sub,-_80816.jpg,2,0,0,equals
sub,-_80824.jpg,0,0,0,div
sub,-_80834.jpg,1,0,0,sub
sub,-_80837.jpg,1,0,0,sub
sub,-_80842.jpg,1,0,0,sub
sub,-_80846.jpg,1,0,0,sub
sub,-_80848.jpg,1,0,0,sub
sub,-_80852.jpg,1,0,0,sub
sub,-_80866.jpg,1,0,0,sub
sub,-_80873.jpg,1,0,0,sub
sub,-_80880.jpg,1,0,0,sub
sub,-_80893.jpg,1,0,0,sub
sub,-_80899.jpg,1,0,0,sub
sub,-_80904.jpg,1,0,0,sub
sub,-_80916.jpg,1,0,0,sub
sub,-_80923.jpg,1,0,0,sub
sub,-_80927.jpg,1,0,0,sub
sub,-_80931.jpg,1,0,0,sub
sub,-_80933.jpg,1,0,0,sub
sub,-_80942.jpg,0,0,0,div
sub,-_80944.jpg,2,0,0,equals
sub,-_80946.jpg,1,0,0,sub
sub,-_80969.jpg,1,0,0,sub
sub,-_80984.jpg,1,0,0,sub
sub,-_81001.jpg,2,0,0,equals
sub,-_81007.jpg,0,0,0,div
sub,-_81031.jpg,1,0,0,sub
sub,-_81035.jpg,1,0,0,sub
sub,-_8104.jpg,2,0,0,equals
sub,-_81046.jpg,1,0,0,sub
sub,-_81047.jpg,1,0,0,sub
sub,-_81054.jpg,1,0,0,sub
sub,-_81066.jpg,1,0,0,sub
sub,-_81068.jpg,1,0,0,sub
sub,-_81098.jpg,1,0,0,sub
sub,-_81101.jpg,1,0,0,sub
sub,-_81105.jpg,1,0,0,sub
sub,-_81113.jpg,1,0,0,sub
sub,-_81123.jpg,1,0,0,sub
sub,-_81126.jpg,1,0,0,sub
sub,-_81134.jpg,1,0,0,sub
sub,-_81160.jpg,1,0,0,sub
sub,-_81175.jpg,1,0,0,sub
sub,-_81188.jpg,1,0,0,sub
sub,-_81198.jpg,1,0,0,sub
sub,-_81218.jpg,0,0,0,div
sub,-_81223.jpg,1,0,0,sub
sub,-_81241.jpg,1,0,0,sub
sub,-_81242.jpg,1,0,0,sub
sub,-_81245.jpg,2,0,0,equals
sub,-_81285.jpg,1,0,0,sub
sub,-_81289.jpg,1,0,0,sub
sub,-_81291.jpg,1,0,0,sub
sub,-_81296.jpg,1,0,0,sub
sub,-_8130.jpg,1,0,0,sub
sub,-_81300.jpg,1,0,0,sub
sub,-_81303.jpg,1,0,0,sub
sub,-_81313.jpg,1,0,0,sub
sub,-_81316.jpg,1,0,0,sub
sub,-_81318.jpg,1,0,0,sub
sub,-_81320.jpg,1,0,0,sub
sub,-_81324.jpg,1,0,0,sub
sub,-_81329.jpg,1,0,0,sub
sub,-_81336.jpg,1,0,0,sub
sub,-_81375.jpg,1,0,0,sub
sub,-_81384.jpg,1,0,0,sub
sub,-_8139.jpg,1,0,0,sub
sub,-_81394.jpg,1,0,0,sub
sub,-_814.jpg,1,0,0,sub
sub,-_81404.jpg,1,0,0,sub
sub,-_81408.jpg,1,0,0,sub
sub,-_81410.jpg,1,0,0,sub
sub,-_81417.jpg,1,0,0,sub
sub,-_81424.jpg,1,0,0,sub
sub,-_81428.jpg,1,0,0,sub
sub,-_81430.jpg,1,0,0,sub
sub,-_81434.jpg,1,0,0,sub
sub,-_8144.jpg,1,0,0,sub
sub,-_81450.jpg,1,0,0,sub
sub,-_81464.jpg,2,0,0,equals
sub,-_81472.jpg,1,0,0,sub
sub,-_81474.jpg,1,0,0,sub
sub,-_81476.jpg,1,0,0,sub
sub,-_81478.jpg,1,0,0,sub
sub,-_8148.jpg,1,0,0,sub
sub,-_81480.jpg,1,0,0,sub
sub,-_8149.jpg,1,0,0,sub
sub,-_81490.jpg,1,0,0,sub
sub,-_81494.jpg,1,0,0,sub
sub,-_81508.jpg,1,0,0,sub
sub,-_81515.jpg,1,0,0,sub
sub,-_81536.jpg,1,0,0,sub
sub,-_81543.jpg,1,0,0,sub
sub,-_8155.jpg,1,0,0,sub
sub,-_81555.jpg,1,0,0,sub
sub,-_81558.jpg,1,0,0,sub
sub,-_81563.jpg,1,0,0,sub
sub,-_81568.jpg,1,0,0,sub
sub,-_81570.jpg,1,0,0,sub
sub,-_81585.jpg,1,0,0,sub
sub,-_81624.jpg,1,0,0,sub
sub,-_81634.jpg,1,0,0,sub
sub,-_81645.jpg,1,0,0,sub
sub,-_81654.jpg,1,0,0,sub
sub,-_81657.jpg,1,0,0,sub
sub,-_8166.jpg,1,0,0,sub
sub,-_81665.jpg,1,0,0,sub
sub,-_81667.jpg,1,0,0,sub
sub,-_81669.jpg,1,0,0,sub
sub,-_81673.jpg,1,0,0,sub
sub,-_81677.jpg,1,0,0,sub
sub,-_81706.jpg,1,0,0,sub
sub,-_8171.jpg,1,0,0,sub
sub,-_81720.jpg,1,0,0,sub
sub,-_81726.jpg,1,0,0,sub
sub,-_81730.jpg,1,0,0,sub
sub,-_81740.jpg,1,0,0,sub
sub,-_81747.jpg,1,0,0,sub
sub,-_81752.jpg,1,0,0,sub
sub,-_81758.jpg,1,0,0,sub
sub,-_81762.jpg,1,0,0,sub
sub,-_81770.jpg,1,0,0,sub
sub,-_81771.jpg,1,0,0,sub
sub,-_81796.jpg,1,0,0,sub
sub,-_81819.jpg,1,0,0,sub
sub,-_81824.jpg,1,0,0,sub
sub,-_81828.jpg,1,0,0,sub
sub,-_81863.jpg,1,0,0,sub
sub,-_81883.jpg,1,0,0,sub
sub,-_8189.jpg,1,0,0,sub
sub,-_81890.jpg,1,0,0,sub
sub,-_81893.jpg,1,0,0,sub
sub,-_81927.jpg,1,0,0,sub
sub,-_8193.jpg,1,0,0,sub
sub,-_81931.jpg,1,0,0,sub
sub,-_81934.jpg,1,0,0,sub
sub,-_81939.jpg,1,0,0,sub
sub,-_81943.jpg,1,0,0,sub
sub,-_81946.jpg,1,0,0,sub
sub,-_81950.jpg,1,0,0,sub
sub,-_81987.jpg,1,0,0,sub
sub,-_81989.jpg,1,0,0,sub
sub,-_8199.jpg,1,0,0,sub
sub,-_81991.jpg,1,0,0,sub
sub,-_81995.jpg,1,0,0,sub
sub,-_81999.jpg,1,0,0,sub
sub,-_82006.jpg,1,0,0,sub
sub,-_82033.jpg,1,0,0,sub
sub,-_8204.jpg,1,0,0,sub
sub,-_82046.jpg,1,0,0,sub
sub,-_82056.jpg,1,0,0,sub
sub,-_82068.jpg,1,0,0,sub
sub,-_82069.jpg,1,0,0,sub
sub,-_82071.jpg,1,0,0,sub
sub,-_82082.jpg,1,0,0,sub
sub,-_82085.jpg,2,0,0,equals
sub,-_82091.jpg,1,0,0,sub
sub,-_82098.jpg,1,0,0,sub
sub,-_8210.jpg,1,0,0,sub
sub,-_82105.jpg,2,0,0,equals
sub,-_8213.jpg,1,0,0,sub
sub,-_8215.jpg,1,0,0,sub
sub,-_82157.jpg,1,0,0,sub
sub,-_82169.jpg,2,0,0,equals
sub,-_82175.jpg,1,0,0,sub
sub,-_82177.jpg,1,0,0,sub
sub,-_82180.jpg,1,0,0,sub
sub,-_82254.jpg,1,0,0,sub
sub,-_82268.jpg,1,0,0,sub
sub,-_82287.jpg,1,0,0,sub
sub,-_82289.jpg,1,0,0,sub
sub,-_82291.jpg,1,0,0,sub
sub,-_82308.jpg,2,0,0,equals
sub,-_82315.jpg,1,0,0,sub
sub,-_82336.jpg,1,0,0,sub
sub,-_82367.jpg,1,0,0,sub
sub,-_8238.jpg,1,0,0,sub
sub,-_82382.jpg,1,0,0,sub
sub,-_82395.jpg,1,0,0,sub
sub,-_82401.jpg,1,0,0,sub
sub,-_82404.jpg,1,0,0,sub
sub,-_82411.jpg,1,0,0,sub
sub,-_82414.jpg,1,0,0,sub
sub,-_82416.jpg,1,0,0,sub
sub,-_82420.jpg,1,0,0,sub
sub,-_82423.jpg,1,0,0,sub
sub,-_82443.jpg,1,0,0,sub
sub,-_82458.jpg,1,0,0,sub
sub,-_82468.jpg,1,0,0,sub
sub,-_82478.jpg,1,0,0,sub
sub,-_82485.jpg,1,0,0,sub
sub,-_82489.jpg,1,0,0,sub
sub,-_82493.jpg,1,0,0,sub
sub,-_82508.jpg,1,0,0,sub
sub,-_82511.jpg,1,0,0,sub
sub,-_82521.jpg,1,0,0,sub
sub,-_82536.jpg,1,0,0,sub
sub,-_82571.jpg,1,0,0,sub
sub,-_82577.jpg,1,0,0,sub
sub,-_82595.jpg,1,0,0,sub
sub,-_82618.jpg,1,0,0,sub
sub,-_82638.jpg,1,0,0,sub
sub,-_8264.jpg,1,0,0,sub
sub,-_82644.jpg,1,0,0,sub
sub,-_82680.jpg,2,0,0,equals
sub,-_82684.jpg,1,0,0,sub
sub,-_82688.jpg,1,0,0,sub
sub,-_82691.jpg,1,0,0,sub
sub,-_82696.jpg,1,0,0,sub
sub,-_82700.jpg,1,0,0,sub
sub,-_82703.jpg,1,0,0,sub
sub,-_82706.jpg,1,0,0,sub
sub,-_8273.jpg,1,0,0,sub
sub,-_82740.jpg,2,0,0,equals
sub,-_82745.jpg,1,0,0,sub
sub,-_82747.jpg,1,0,0,sub
sub,-_82749.jpg,1,0,0,sub
sub,-_82753.jpg,1,0,0,sub
sub,-_82763.jpg,1,0,0,sub
sub,-_82767.jpg,2,0,0,equals
sub,-_82771.jpg,1,0,0,sub
sub,-_82774.jpg,1,0,0,sub
sub,-_82776.jpg,1,0,0,sub
sub,-_8278.jpg,1,0,0,sub
sub,-_82789.jpg,1,0,0,sub
sub,-_82815.jpg,1,0,0,sub
sub,-_8282.jpg,1,0,0,sub
sub,-_82822.jpg,1,0,0,sub
sub,-_82824.jpg,1,0,0,sub
sub,-_82828.jpg,1,0,0,sub
sub,-_8283.jpg,1,0,0,sub
sub,-_82835.jpg,1,0,0,sub
sub,-_82836.jpg,1,0,0,sub
sub,-_82858.jpg,1,0,0,sub
sub,-_82877.jpg,1,0,0,sub
sub,-_82879.jpg,1,0,0,sub
sub,-_82881.jpg,1,0,0,sub
sub,-_82884.jpg,1,0,0,sub
sub,-_8289.jpg,1,0,0,sub
sub,-_82893.jpg,1,0,0,sub
sub,-_82906.jpg,1,0,0,sub
sub,-_82934.jpg,1,0,0,sub
sub,-_82939.jpg,1,0,0,sub
sub,-_82949.jpg,1,0,0,sub
sub,-_82967.jpg,1,0,0,sub
sub,-_82969.jpg,1,0,0,sub
sub,-_82979.jpg,1,0,0,sub
sub,-_82982.jpg,1,0,0,sub
sub,-_8300.jpg,1,0,0,sub
sub,-_83000.jpg,1,0,0,sub
sub,-_83005.jpg,1,0,0,sub
sub,-_83009.jpg,1,0,0,sub
sub,-_83010.jpg,1,0,0,sub
sub,-_83016.jpg,1,0,0,sub
sub,-_83022.jpg,1,0,0,sub
sub,-_83028.jpg,1,0,0,sub
sub,-_8305.jpg,2,0,0,equals
sub,-_83066.jpg,1,0,0,sub
sub,-_83091.jpg,2,0,0,equals
sub,-_83104.jpg,1,0,0,sub
sub,-_83105.jpg,1,0,0,sub
sub,-_83109.jpg,1,0,0,sub
sub,-_83133.jpg,1,0,0,sub
sub,-_83136.jpg,1,0,0,sub
sub,-_83152.jpg,1,0,0,sub
sub,-_83158.jpg,1,0,0,sub
sub,-_83180.jpg,1,0,0,sub
sub,-_83188.jpg,1,0,0,sub
sub,-_83197.jpg,1,0,0,sub
sub,-_832.jpg,1,0,0,sub
sub,-_83200.jpg,1,0,0,sub
sub,-_83203.jpg,1,0,0,sub
sub,-_83212.jpg,2,0,0,equals
sub,-_83217.jpg,1,0,0,sub
sub,-_83228.jpg,1,0,0,sub
sub,-_8323.jpg,2,0,0,equals
sub,-_83233.jpg,1,0,0,sub
sub,-_83249.jpg,1,0,0,sub
sub,-_83257.jpg,1,0,0,sub
sub,-_83266.jpg,1,0,0,sub
sub,-_8327.jpg,1,0,0,sub
sub,-_83279.jpg,1,0,0,sub
sub,-_83300.jpg,1,0,0,sub
sub,-_83321.jpg,1,0,0,sub
sub,-_8333.jpg,1,0,0,sub
sub,-_83330.jpg,1,0,0,sub
sub,-_83341.jpg,1,0,0,sub
sub,-_83344.jpg,1,0,0,sub
sub,-_83352.jpg,1,0,0,sub
sub,-_83354.jpg,1,0,0,sub
sub,-_83356.jpg,1,0,0,sub
sub,-_83360.jpg,1,0,0,sub
sub,-_83364.jpg,1,0,0,sub
sub,-_83377.jpg,1,0,0,sub
sub,-_8338.jpg,1,0,0,sub
sub,-_83387.jpg,1,0,0,sub
sub,-_83398.jpg,1,0,0,sub
sub,-_83408.jpg,1,0,0,sub
sub,-_83415.jpg,1,0,0,sub
sub,-_83420.jpg,1,0,0,sub
sub,-_83426.jpg,1,0,0,sub
sub,-_83430.jpg,1,0,0,sub
sub,-_8344.jpg,1,0,0,sub
sub,-_83442.jpg,1,0,0,sub
sub,-_83458.jpg,1,0,0,sub
sub,-_8347.jpg,2,0,0,equals
sub,-_83485.jpg,1,0,0,sub
sub,-_8349.jpg,1,0,0,sub
sub,-_83491.jpg,1,0,0,sub
sub,-_83495.jpg,1,0,0,sub
sub,-_83536.jpg,1,0,0,sub
sub,-_83556.jpg,1,0,0,sub
sub,-_83563.jpg,1,0,0,sub
sub,-_83576.jpg,1,0,0,sub
sub,-_83581.jpg,1,0,0,sub
sub,-_83601.jpg,1,0,0,sub
sub,-_83620.jpg,1,0,0,sub
sub,-_83622.jpg,1,0,0,sub
sub,-_83630.jpg,1,0,0,sub
sub,-_83643.jpg,1,0,0,sub
sub,-_83647.jpg,1,0,0,sub
sub,-_83649.jpg,1,0,0,sub
sub,-_83663.jpg,1,0,0,sub
sub,-_83666.jpg,1,0,0,sub
sub,-_83705.jpg,1,0,0,sub
sub,-_8372.jpg,1,0,0,sub
sub,-_83731.jpg,1,0,0,sub
sub,-_83763.jpg,1,0,0,sub
sub,-_83768.jpg,1,0,0,sub
sub,-_83802.jpg,1,0,0,sub
sub,-_83813.jpg,1,0,0,sub
sub,-_83821.jpg,1,0,0,sub
sub,-_83827.jpg,1,0,0,sub
sub,-_83832.jpg,1,0,0,sub
sub,-_83835.jpg,1,0,0,sub
sub,-_83843.jpg,1,0,0,sub
sub,-_83845.jpg,2,0,0,equals
sub,-_83847.jpg,1,0,0,sub
sub,-_83851.jpg,1,0,0,sub
sub,-_83855.jpg,1,0,0,sub
sub,-_83877.jpg,1,0,0,sub
sub,-_83884.jpg,1,0,0,sub
sub,-_83891.jpg,1,0,0,sub
sub,-_83896.jpg,1,0,0,sub
sub,-_83908.jpg,1,0,0,sub
sub,-_83912.jpg,1,0,0,sub
sub,-_83915.jpg,1,0,0,sub
sub,-_83918.jpg,1,0,0,sub
sub,-_83922.jpg,1,0,0,sub
sub,-_83925.jpg,1,0,0,sub
sub,-_83938.jpg,1,0,0,sub
sub,-_83964.jpg,1,0,0,sub
sub,-_8398.jpg,1,0,0,sub
sub,-_83991.jpg,1,0,0,sub
sub,-_840.jpg,1,0,0,sub
sub,-_84011.jpg,1,0,0,sub
sub,-_84018.jpg,1,0,0,sub
sub,-_84051.jpg,1,0,0,sub
sub,-_84053.jpg,1,0,0,sub
sub,-_84060.jpg,1,0,0,sub
sub,-_84064.jpg,1,0,0,sub
sub,-_84068.jpg,1,0,0,sub
sub,-_8407.jpg,2,0,0,equals
sub,-_84071.jpg,1,0,0,sub
sub,-_84076.jpg,1,0,0,sub
sub,-_84100.jpg,1,0,0,sub
sub,-_84102.jpg,1,0,0,sub
sub,-_84104.jpg,1,0,0,sub
sub,-_84108.jpg,1,0,0,sub
sub,-_84111.jpg,1,0,0,sub
sub,-_84118.jpg,1,0,0,sub
sub,-_8412.jpg,1,0,0,sub
sub,-_84128.jpg,1,0,0,sub
sub,-_84130.jpg,1,0,0,sub
sub,-_84146.jpg,1,0,0,sub
sub,-_84158.jpg,1,0,0,sub
sub,-_8416.jpg,1,0,0,sub
sub,-_84165.jpg,2,0,0,equals
sub,-_8417.jpg,1,0,0,sub
sub,-_84174.jpg,1,0,0,sub
sub,-_84179.jpg,1,0,0,sub
sub,-_84207.jpg,1,0,0,sub
sub,-_84209.jpg,1,0,0,sub
sub,-_84212.jpg,1,0,0,sub
sub,-_8423.jpg,1,0,0,sub
sub,-_84252.jpg,1,0,0,sub
sub,-_84255.jpg,1,0,0,sub
sub,-_84260.jpg,1,0,0,sub
sub,-_84268.jpg,1,0,0,sub
sub,-_84270.jpg,1,0,0,sub
sub,-_84284.jpg,1,0,0,sub
sub,-_84300.jpg,1,0,0,sub
sub,-_84309.jpg,1,0,0,sub
sub,-_84329.jpg,1,0,0,sub
sub,-_84336.jpg,1,0,0,sub
sub,-_8434.jpg,1,0,0,sub
sub,-_84357.jpg,1,0,0,sub
sub,-_84370.jpg,1,0,0,sub
sub,-_84375.jpg,1,0,0,sub
sub,-_84377.jpg,1,0,0,sub
sub,-_84379.jpg,1,0,0,sub
sub,-_8439.jpg,1,0,0,sub
sub,-_84406.jpg,1,0,0,sub
sub,-_84409.jpg,1,0,0,sub
sub,-_84414.jpg,1,0,0,sub
sub,-_84423.jpg,1,0,0,sub
sub,-_84434.jpg,1,0,0,sub
sub,-_84471.jpg,1,0,0,sub
sub,-_84480.jpg,1,0,0,sub
sub,-_84484.jpg,1,0,0,sub
sub,-_84486.jpg,2,0,0,equals
sub,-_84513.jpg,1,0,0,sub
sub,-_84524.jpg,1,0,0,sub
sub,-_84531.jpg,1,0,0,sub
sub,-_84539.jpg,1,0,0,sub
sub,-_84541.jpg,1,0,0,sub
sub,-_84546.jpg,1,0,0,sub
sub,-_84548.jpg,1,0,0,sub
sub,-_84563.jpg,1,0,0,sub
sub,-_84566.jpg,1,0,0,sub
sub,-_8457.jpg,1,0,0,sub
sub,-_84580.jpg,1,0,0,sub
sub,-_84589.jpg,1,0,0,sub
sub,-_84593.jpg,1,0,0,sub
sub,-_84596.jpg,1,0,0,sub
sub,-_84604.jpg,1,0,0,sub
sub,-_8461.jpg,1,0,0,sub
sub,-_84616.jpg,1,0,0,sub
sub,-_84622.jpg,1,0,0,sub
sub,-_84625.jpg,1,0,0,sub
sub,-_84636.jpg,1,0,0,sub
sub,-_84642.jpg,1,0,0,sub
sub,-_84652.jpg,1,0,0,sub
sub,-_84659.jpg,1,0,0,sub
sub,-_84664.jpg,1,0,0,sub
sub,-_84669.jpg,1,0,0,sub
sub,-_8467.jpg,0,0,0,div
sub,-_84673.jpg,1,0,0,sub
sub,-_84692.jpg,1,0,0,sub
sub,-_84704.jpg,1,0,0,sub
sub,-_8472.jpg,2,0,0,equals
sub,-_84722.jpg,2,0,0,equals
sub,-_84727.jpg,1,0,0,sub
sub,-_84731.jpg,1,0,0,sub
sub,-_84757.jpg,1,0,0,sub
sub,-_84760.jpg,1,0,0,sub
sub,-_84776.jpg,1,0,0,sub
sub,-_84778.jpg,1,0,0,sub
sub,-_8478.jpg,1,0,0,sub
sub,-_84799.jpg,1,0,0,sub
sub,-_84806.jpg,1,0,0,sub
sub,-_8481.jpg,0,0,0,div
sub,-_84812.jpg,1,0,0,sub
sub,-_84816.jpg,1,0,0,sub
sub,-_84819.jpg,1,0,0,sub
sub,-_84824.jpg,1,0,0,sub
sub,-_84828.jpg,1,0,0,sub
sub,-_8483.jpg,1,0,0,sub
sub,-_84831.jpg,1,0,0,sub
sub,-_84843.jpg,1,0,0,sub
sub,-_84847.jpg,2,0,0,equals
sub,-_84849.jpg,1,0,0,sub
sub,-_84851.jpg,1,0,0,sub
sub,-_84855.jpg,1,0,0,sub
sub,-_84859.jpg,1,0,0,sub
sub,-_84866.jpg,1,0,0,sub
sub,-_84871.jpg,1,0,0,sub
sub,-_84879.jpg,1,0,0,sub
sub,-_84883.jpg,1,0,0,sub
sub,-_84890.jpg,1,0,0,sub
sub,-_84902.jpg,1,0,0,sub
sub,-_84921.jpg,1,0,0,sub
sub,-_84923.jpg,2,0,0,equals
sub,-_84925.jpg,1,0,0,sub
sub,-_84930.jpg,1,0,0,sub
sub,-_84960.jpg,1,0,0,sub
sub,-_84963.jpg,1,0,0,sub
sub,-_84967.jpg,1,0,0,sub
sub,-_84982.jpg,1,0,0,sub
sub,-_84996.jpg,1,0,0,sub
sub,-_85009.jpg,1,0,0,sub
sub,-_85011.jpg,1,0,0,sub
sub,-_85012.jpg,1,0,0,sub
sub,-_85016.jpg,1,0,0,sub
sub,-_85017.jpg,1,0,0,sub
sub,-_85023.jpg,1,0,0,sub
sub,-_85034.jpg,1,0,0,sub
sub,-_85045.jpg,1,0,0,sub
sub,-_85047.jpg,1,0,0,sub
sub,-_85053.jpg,1,0,0,sub
sub,-_8506.jpg,2,0,0,equals
sub,-_85088.jpg,1,0,0,sub
sub,-_85090.jpg,1,0,0,sub
sub,-_85092.jpg,1,0,0,sub
sub,-_85095.jpg,1,0,0,sub
sub,-_85118.jpg,1,0,0,sub
sub,-_85133.jpg,1,0,0,sub
sub,-_85144.jpg,1,0,0,sub
sub,-_85151.jpg,1,0,0,sub
sub,-_85153.jpg,1,0,0,sub
sub,-_85155.jpg,1,0,0,sub
sub,-_85168.jpg,2,0,0,equals
sub,-_85191.jpg,1,0,0,sub
sub,-_85193.jpg,1,0,0,sub
sub,-_85208.jpg,1,0,0,sub
sub,-_85211.jpg,1,0,0,sub
sub,-_85219.jpg,2,0,0,equals
sub,-_85248.jpg,1,0,0,sub
sub,-_85253.jpg,1,0,0,sub
sub,-_85294.jpg,1,0,0,sub
sub,-_85300.jpg,1,0,0,sub
sub,-_85315.jpg,1,0,0,sub
sub,-_8532.jpg,1,0,0,sub
sub,-_85328.jpg,1,0,0,sub
sub,-_85334.jpg,1,0,0,sub
sub,-_85336.jpg,1,0,0,sub
sub,-_85341.jpg,1,0,0,sub
sub,-_85342.jpg,1,0,0,sub
sub,-_85349.jpg,1,0,0,sub
sub,-_85357.jpg,1,0,0,sub
sub,-_85363.jpg,1,0,0,sub
sub,-_85384.jpg,1,0,0,sub
sub,-_8541.jpg,2,0,0,equals
sub,-_85411.jpg,1,0,0,sub
sub,-_85421.jpg,1,0,0,sub
sub,-_85425.jpg,1,0,0,sub
sub,-_85428.jpg,1,0,0,sub
sub,-_85436.jpg,1,0,0,sub
sub,-_85438.jpg,1,0,0,sub
sub,-_85440.jpg,1,0,0,sub
sub,-_85444.jpg,1,0,0,sub
sub,-_85448.jpg,1,0,0,sub
sub,-_8546.jpg,3,0,0,Desconocido
sub,-_85471.jpg,1,0,0,sub
sub,-_85476.jpg,1,0,0,sub
sub,-_85491.jpg,1,0,0,sub
sub,-_8550.jpg,1,0,0,sub
sub,-_85505.jpg,1,0,0,sub
sub,-_8551.jpg,0,0,0,div
sub,-_85515.jpg,1,0,0,sub
sub,-_85521.jpg,1,0,0,sub
sub,-_85526.jpg,1,0,0,sub
sub,-_85532.jpg,1,0,0,sub
sub,-_85536.jpg,1,0,0,sub
sub,-_85543.jpg,1,0,0,sub
sub,-_85555.jpg,1,0,0,sub
sub,-_8557.jpg,1,0,0,sub
sub,-_85570.jpg,1,0,0,sub
sub,-_85573.jpg,1,0,0,sub
sub,-_85628.jpg,1,0,0,sub
sub,-_85632.jpg,1,0,0,sub
sub,-_85636.jpg,1,0,0,sub
